period,source_name,destination_name,firm,firm_type,cc1 lcu fee,cc1 fx margin,cc1 total cost %
2024_3Q,United States,Ghana,MoneyGram,Money Transfer Operator,6.0,1.71,4.71
2024_3Q,United States,Ghana,MoneyGram,Money Transfer Operator,0.0,1.71,1.71
2024_3Q,Canada,Ghana,Western Union,Money Transfer Operator,7.0,5.92,9.42
2024_3Q,Canada,Kenya,MoneyGram,Money Transfer Operator,6.99,4.72,8.22
2024_3Q,Canada,Kenya,MoneyGram,Money Transfer Operator,5.99,4.72,7.72
2024_3Q,Canada,Kenya,Western Union,Money Transfer Operator,7.0,8.83,12.33
2024_3Q,Canada,Kenya,Xoom,Money Transfer Operator,4.99,4.07,6.57
2024_3Q,Canada,Kenya,Xoom,Money Transfer Operator,4.99,4.07,6.57
2024_3Q,Canada,Kenya,Xoom,Money Transfer Operator,4.99,4.07,6.57
2024_3Q,Canada,Rwanda,MoneyGram,Money Transfer Operator,6.99,2.79,6.29
2024_3Q,Canada,Rwanda,MoneyGram,Money Transfer Operator,5.99,2.79,5.79
2024_3Q,Canada,Rwanda,Western Union,Money Transfer Operator,7.0,7.22,10.72
2024_3Q,South Africa,Kenya,WorldRemit,Money Transfer Operator,41.09,4.4,7.4
2024_3Q,South Africa,Kenya,WorldRemit,Money Transfer Operator,41.09,4.4,7.4
2024_3Q,South Africa,Kenya,WorldRemit,Money Transfer Operator,41.09,4.4,7.4
2024_3Q,South Africa,Tanzania,WorldRemit,Money Transfer Operator,68.5,2.39,7.39
2024_3Q,South Africa,Tanzania,WorldRemit,Money Transfer Operator,68.5,2.39,7.39
2024_3Q,South Africa,Tanzania,WorldRemit,Money Transfer Operator,68.5,2.39,7.39
2024_3Q,Germany,Ghana,Remitly,Money Transfer Operator,0.99,1.07,1.78
2024_3Q,Germany,Ghana,Remitly,Money Transfer Operator,0.99,1.07,1.78
2024_3Q,Belgium,"Congo, Dem. Rep.",MoneyGram,Money Transfer Operator,3.99,3.78,6.63
2024_3Q,Belgium,"Congo, Dem. Rep.",MoneyGram,Money Transfer Operator,3.99,3.78,6.63
2024_3Q,France,Senegal,Western Union,Money Transfer Operator,5.4,1.38,5.24
2024_3Q,United Kingdom,Rwanda,Ria,Money Transfer Operator,4.5,1.88,5.63
2024_3Q,Canada,Rwanda,Ria,Money Transfer Operator,9.0,3.36,7.86
2024_3Q,Canada,Rwanda,Ria,Money Transfer Operator,7.0,3.01,6.51
2024_3Q,Canada,Rwanda,Ria,Money Transfer Operator,9.0,3.59,8.09
2024_3Q,Canada,Rwanda,Ria,Money Transfer Operator,6.0,3.01,6.01
2024_3Q,Italy,Senegal,MoneyGram,Money Transfer Operator,3.99,1.74,4.59
2024_3Q,Italy,Senegal,MoneyGram,Money Transfer Operator,3.99,1.74,4.59
2024_3Q,Canada,Ghana,Ria,Money Transfer Operator,6.99,3.04,6.54
2024_3Q,Canada,Ghana,Ria,Money Transfer Operator,5.99,3.17,6.17
2024_3Q,Canada,Kenya,Ria,Money Transfer Operator,5.0,3.11,5.61
2024_3Q,Canada,Kenya,Ria,Money Transfer Operator,5.0,3.11,5.61
2024_3Q,South Africa,Tanzania,Mama Money,Money Transfer Operator,68.5,1.38,6.38
2024_3Q,South Africa,Tanzania,Mama Money,Money Transfer Operator,68.5,1.37,6.37
2024_3Q,United Kingdom,Ghana,WorldRemit,Money Transfer Operator,0.0,6.12,6.12
2024_3Q,United Kingdom,Ghana,WorldRemit,Money Transfer Operator,0.0,6.12,6.12
2024_3Q,United Kingdom,Ghana,WorldRemit,Money Transfer Operator,0.0,6.12,6.12
2024_3Q,France,Senegal,TapTap Send,Money Transfer Operator,2.0,1.66,3.09
2024_3Q,United Kingdom,Kenya,MoneyGram,Money Transfer Operator,4.99,2.95,7.11
2024_3Q,United Kingdom,Uganda,WorldRemit,Money Transfer Operator,0.0,2.6,2.6
2024_3Q,United Kingdom,Uganda,WorldRemit,Money Transfer Operator,0.0,2.6,2.6
2024_3Q,United Kingdom,Uganda,WorldRemit,Money Transfer Operator,0.0,2.6,2.6
2024_3Q,Italy,Senegal,TapTap Send,Money Transfer Operator,2.0,1.66,3.09
2024_3Q,Netherlands,Ghana,MoneyGram,Money Transfer Operator,3.99,4.91,7.76
2024_3Q,Netherlands,Ghana,MoneyGram,Money Transfer Operator,3.99,4.91,7.76
2024_3Q,Canada,Ghana,Western Union,Money Transfer Operator,1.99,2.73,3.73
2024_3Q,Canada,Ghana,Western Union,Money Transfer Operator,1.99,2.73,3.73
2024_3Q,Canada,Kenya,Western Union,Money Transfer Operator,1.99,2.83,3.83
2024_3Q,Canada,Kenya,Western Union,Money Transfer Operator,1.99,2.83,3.83
2024_3Q,Canada,Kenya,Xoom,Money Transfer Operator,0.0,4.07,4.07
2024_3Q,Germany,Ghana,ATL Money Transfer,Money Transfer Operator,5.0,1.8,5.37
2024_3Q,Germany,Ghana,ATL Money Transfer,Money Transfer Operator,5.0,1.8,5.37
2024_3Q,Germany,Ghana,ATL Money Transfer,Money Transfer Operator,5.0,1.8,5.37
2024_3Q,Germany,Ghana,ATL Money Transfer,Money Transfer Operator,5.0,1.8,5.37
2024_3Q,Germany,Ghana,ATL Money Transfer,Money Transfer Operator,5.0,1.8,5.37
2024_3Q,Germany,Ghana,ATL Money Transfer,Money Transfer Operator,5.0,1.8,5.37
2024_3Q,France,Senegal,ATL Money Transfer,Money Transfer Operator,5.6,0.78,4.78
2024_3Q,France,Senegal,ATL Money Transfer,Money Transfer Operator,5.6,0.78,4.78
2024_3Q,United Kingdom,Ghana,ACE Money Transfer,Money Transfer Operator,2.0,1.53,3.2
2024_3Q,United Kingdom,Ghana,ACE Money Transfer,Money Transfer Operator,2.0,1.53,3.2
2024_3Q,United Kingdom,Ghana,ATL Money Transfer,Money Transfer Operator,3.6,1.5,4.5
2024_3Q,United Kingdom,Ghana,ATL Money Transfer,Money Transfer Operator,3.6,1.5,4.5
2024_3Q,United Kingdom,Ghana,ATL Money Transfer,Money Transfer Operator,3.6,1.5,4.5
2024_3Q,United Kingdom,Ghana,ATL Money Transfer,Money Transfer Operator,3.6,1.5,4.5
2024_3Q,United Kingdom,Ghana,CashMinute,Money Transfer Operator,0.0,3.89,3.89
2024_3Q,United Kingdom,Ghana,Sendwave,Money Transfer Operator,0.0,2.12,2.12
2024_3Q,United Kingdom,Kenya,ACE Money Transfer,Money Transfer Operator,0.99,1.17,2.0
2024_3Q,United Kingdom,Kenya,ACE Money Transfer,Money Transfer Operator,0.99,1.17,2.0
2024_3Q,United Kingdom,Kenya,Sendwave,Money Transfer Operator,0.0,2.37,2.37
2024_3Q,United Kingdom,Tanzania,Sendwave,Money Transfer Operator,0.0,-1.07,-1.07
2024_3Q,United Kingdom,Tanzania,WorldRemit,Money Transfer Operator,0.0,2.85,2.85
2024_3Q,United Kingdom,Tanzania,WorldRemit,Money Transfer Operator,0.0,2.85,2.85
2024_3Q,United Kingdom,Tanzania,WorldRemit,Money Transfer Operator,0.0,2.85,2.85
2024_3Q,United Kingdom,Uganda,ACE Money Transfer,Money Transfer Operator,0.99,0.36,1.19
2024_3Q,United Kingdom,Uganda,ACE Money Transfer,Money Transfer Operator,0.99,0.36,1.19
2024_3Q,United Kingdom,Uganda,Sendwave,Money Transfer Operator,0.0,2.48,2.48
2024_3Q,Netherlands,Ghana,MoneyGram,Money Transfer Operator,0.0,3.77,3.77
2024_3Q,Netherlands,Ghana,MoneyGram,Money Transfer Operator,0.0,3.77,3.77
2024_3Q,Germany,Ghana,WorldRemit,Money Transfer Operator,0.99,6.43,7.14
2024_3Q,Germany,Ghana,WorldRemit,Money Transfer Operator,0.99,6.43,7.14
2024_3Q,France,Senegal,Western Union,Money Transfer Operator,0.99,1.38,2.09
2024_3Q,France,Senegal,Western Union,Money Transfer Operator,0.99,1.38,2.09
2024_3Q,Canada,Ghana,MoneyGram,Money Transfer Operator,6.99,3.29,6.79
2024_3Q,Canada,Ghana,MoneyGram,Money Transfer Operator,3.99,3.09,5.09
2024_3Q,Canada,Ghana,MoneyGram,Money Transfer Operator,5.99,3.29,6.29
2024_3Q,Canada,Ghana,MoneyGram,Money Transfer Operator,4.99,3.09,5.59
2024_3Q,Belgium,"Congo, Dem. Rep.",MoneyGram,Money Transfer Operator,0.0,1.97,1.97
2024_3Q,Belgium,"Congo, Dem. Rep.",MoneyGram,Money Transfer Operator,0.0,1.97,1.97
2024_3Q,Canada,Rwanda,MoneyGram,Money Transfer Operator,3.99,2.69,4.69
2024_3Q,Canada,Rwanda,MoneyGram,Money Transfer Operator,0.0,2.69,2.69
2024_3Q,Germany,Ghana,MoneyGram,Money Transfer Operator,7.0,2.26,7.26
2024_3Q,Germany,Ghana,MoneyGram,Money Transfer Operator,7.0,2.26,7.26
2024_3Q,United Kingdom,Uganda,MoneyGram,Money Transfer Operator,0.0,2.06,2.06
2024_3Q,United Kingdom,Uganda,MoneyGram,Money Transfer Operator,0.0,2.06,2.06
2024_3Q,Italy,Ethiopia,Ria,Money Transfer Operator,4.5,8.25,11.46
2024_3Q,Italy,Ethiopia,Ria,Money Transfer Operator,4.5,8.25,11.46
2024_3Q,Italy,Senegal,Ria,Money Transfer Operator,2.5,1.71,3.5
2024_3Q,Italy,Senegal,Ria,Money Transfer Operator,2.5,1.71,3.5
2024_3Q,United States,Kenya,Xoom,Money Transfer Operator,0.0,4.04,4.04
2024_3Q,South Africa,Kenya,Mama Money,Money Transfer Operator,25.0,2.53,4.35
2024_3Q,South Africa,Kenya,Mama Money,Money Transfer Operator,25.0,2.53,4.35
2024_3Q,Italy,Ethiopia,Poste Italiane via MoneyGram,Money Transfer Operator / Post office,7.4,5.94,11.23
2024_3Q,Italy,Ethiopia,MoneyGram,Money Transfer Operator,3.9,7.48,10.27
2024_3Q,United Kingdom,Nigeria,Sendwave,Money Transfer Operator,0.0,0.72,0.72
2024_3Q,Canada,Nigeria,Ria,Money Transfer Operator,10.0,0.25,5.25
2024_3Q,Canada,Nigeria,Ria,Money Transfer Operator,7.0,0.25,3.75
2024_3Q,Germany,Nigeria,Ria,Money Transfer Operator,0.99,0.23,0.94
2024_3Q,Germany,Nigeria,Ria,Money Transfer Operator,0.99,0.23,0.94
2024_3Q,Spain,Nigeria,Ria,Money Transfer Operator,3.0,0.69,2.83
2024_3Q,United Kingdom,Nigeria,Ria,Money Transfer Operator,1.99,-0.41,1.25
2024_3Q,United Kingdom,Nigeria,Ria,Money Transfer Operator,1.99,-0.41,1.25
2024_3Q,Italy,Nigeria,Ria,Money Transfer Operator,1.5,-0.07,1.0
2024_3Q,Italy,Nigeria,Ria,Money Transfer Operator,1.5,-0.07,1.0
2024_3Q,Netherlands,Nigeria,Ria,Money Transfer Operator,3.5,1.44,3.94
2024_3Q,Netherlands,Nigeria,Ria,Money Transfer Operator,3.5,1.44,3.94
2024_3Q,Canada,Nigeria,Western Union,Money Transfer Operator,7.0,-0.67,2.83
2024_3Q,Canada,Nigeria,Western Union,Money Transfer Operator,12.9,0.34,6.79
2024_3Q,Canada,Nigeria,Western Union,Money Transfer Operator,6.9,0.34,3.79
2024_3Q,Germany,Nigeria,Western Union,Money Transfer Operator,8.4,2.87,8.87
2024_3Q,Germany,Nigeria,Western Union,Money Transfer Operator,3.99,0.55,3.4
2024_3Q,Germany,Nigeria,Western Union,Money Transfer Operator,3.99,0.55,3.4
2024_3Q,Spain,Nigeria,Western Union,Money Transfer Operator,4.99,0.5,4.06
2024_3Q,Spain,Nigeria,Western Union,Money Transfer Operator,4.99,0.5,4.06
2024_3Q,United Kingdom,Ethiopia,Western Union,Money Transfer Operator,1.99,3.74,5.4
2024_3Q,United Kingdom,Ethiopia,Western Union,Money Transfer Operator,2.99,9.15,11.64
2024_3Q,United Kingdom,Nigeria,Western Union,Money Transfer Operator,2.99,2.03,4.52
2024_3Q,United Kingdom,Nigeria,Western Union,Money Transfer Operator,5.9,0.24,5.16
2024_3Q,United Kingdom,Nigeria,Western Union,Money Transfer Operator,4.99,2.03,6.19
2024_3Q,United Kingdom,Nigeria,Western Union,Money Transfer Operator,4.99,2.03,6.19
2024_3Q,Italy,Nigeria,Western Union,Money Transfer Operator,2.99,0.47,2.61
2024_3Q,Netherlands,Nigeria,Western Union,Money Transfer Operator,1.99,0.75,2.17
2024_3Q,Netherlands,Nigeria,Western Union,Money Transfer Operator,3.99,0.45,3.3
2024_3Q,Netherlands,Nigeria,Western Union,Money Transfer Operator,11.0,3.91,11.77
2024_3Q,Netherlands,Nigeria,Western Union,Money Transfer Operator,3.0,1.01,3.15
2024_3Q,Netherlands,Nigeria,Western Union,Money Transfer Operator,5.0,0.97,4.54
2024_3Q,Netherlands,Nigeria,Western Union,Money Transfer Operator,3.99,0.45,3.3
2024_3Q,Netherlands,Nigeria,Western Union,Money Transfer Operator,4.0,1.04,3.9
2024_3Q,Netherlands,Nigeria,Western Union,Money Transfer Operator,3.99,0.45,3.3
2024_3Q,United States,Nigeria,Western Union,Money Transfer Operator,2.99,-0.71,0.79
2024_3Q,United States,Nigeria,Western Union,Money Transfer Operator,4.99,0.3,2.8
2024_3Q,United States,Nigeria,Western Union,Money Transfer Operator,8.0,-0.71,3.29
2024_3Q,United States,Nigeria,Western Union,Money Transfer Operator,11.99,-0.71,5.29
2024_3Q,United States,Nigeria,Western Union,Money Transfer Operator,17.99,0.3,9.3
2024_3Q,United States,Nigeria,Western Union,Money Transfer Operator,4.99,-0.71,1.79
2024_3Q,United States,Nigeria,Western Union,Money Transfer Operator,12.99,0.3,6.8
2024_3Q,United Kingdom,Kenya,Wise,Money Transfer Operator,2.59,0.05,2.21
2024_3Q,United Kingdom,Kenya,Wise,Money Transfer Operator,5.24,0.05,4.42
2024_3Q,United Kingdom,Kenya,Wise,Money Transfer Operator,3.03,0.05,2.58
2024_3Q,United Kingdom,Uganda,Wise,Money Transfer Operator,1.87,0.0,1.56
2024_3Q,United Kingdom,Uganda,Wise,Money Transfer Operator,4.53,0.0,3.78
2024_3Q,United Kingdom,Uganda,Wise,Money Transfer Operator,2.32,0.0,1.93
2024_3Q,Canada,Nigeria,WorldRemit,Money Transfer Operator,0.0,1.96,1.96
2024_3Q,Canada,Nigeria,WorldRemit,Money Transfer Operator,0.0,1.96,1.96
2024_3Q,Germany,Nigeria,WorldRemit,Money Transfer Operator,0.0,3.05,3.05
2024_3Q,Germany,Nigeria,WorldRemit,Money Transfer Operator,0.0,3.05,3.05
2024_3Q,Spain,Nigeria,WorldRemit,Money Transfer Operator,0.0,3.24,3.24
2024_3Q,Spain,Nigeria,WorldRemit,Money Transfer Operator,0.0,3.05,3.05
2024_3Q,Spain,Nigeria,WorldRemit,Money Transfer Operator,0.0,3.05,3.05
2024_3Q,United Kingdom,Nigeria,WorldRemit,Money Transfer Operator,0.0,0.98,0.98
2024_3Q,United Kingdom,Nigeria,WorldRemit,Money Transfer Operator,0.0,0.98,0.98
2024_3Q,United Kingdom,Nigeria,WorldRemit,Money Transfer Operator,0.0,0.98,0.98
2024_3Q,Italy,Nigeria,WorldRemit,Money Transfer Operator,0.0,3.09,3.09
2024_3Q,Italy,Nigeria,WorldRemit,Money Transfer Operator,0.0,3.09,3.09
2024_3Q,Netherlands,Nigeria,WorldRemit,Money Transfer Operator,0.0,3.11,3.11
2024_3Q,Netherlands,Nigeria,WorldRemit,Money Transfer Operator,0.0,3.11,3.11
2024_3Q,United States,Nigeria,WorldRemit,Money Transfer Operator,0.0,0.87,0.87
2024_3Q,South Africa,Nigeria,WorldRemit,Money Transfer Operator,0.0,4.14,4.14
2024_3Q,South Africa,Nigeria,WorldRemit,Money Transfer Operator,0.0,4.14,4.14
2024_3Q,South Africa,Nigeria,WorldRemit,Money Transfer Operator,0.0,4.14,4.14
2024_3Q,Germany,Nigeria,MoneyGram,Money Transfer Operator,1.99,0.15,1.57
2024_3Q,Germany,Nigeria,MoneyGram,Money Transfer Operator,1.99,0.15,1.57
2024_3Q,Spain,Nigeria,MoneyGram,Money Transfer Operator,1.0,0.8,1.51
2024_3Q,Spain,Nigeria,MoneyGram,Money Transfer Operator,1.0,0.8,1.51
2024_3Q,United Kingdom,Ethiopia,MoneyGram,Money Transfer Operator,5.7,4.59,9.34
2024_3Q,United Kingdom,Ethiopia,MoneyGram,Money Transfer Operator,4.99,3.89,8.05
2024_3Q,United Kingdom,Ethiopia,MoneyGram,Money Transfer Operator,4.99,3.89,8.05
2024_3Q,United Kingdom,Nigeria,MoneyGram,Money Transfer Operator,4.99,0.25,4.41
2024_3Q,United Kingdom,Nigeria,MoneyGram,Money Transfer Operator,4.99,0.25,4.41
2024_3Q,United Kingdom,Tanzania,MoneyGram,Money Transfer Operator,0.0,2.22,2.22
2024_3Q,United Kingdom,Tanzania,MoneyGram,Money Transfer Operator,0.0,2.22,2.22
2024_3Q,Italy,Ethiopia,MoneyGram,Money Transfer Operator,3.99,5.7,8.55
2024_3Q,Italy,Ethiopia,MoneyGram,Money Transfer Operator,3.99,5.7,8.55
2024_3Q,Italy,Nigeria,MoneyGram,Money Transfer Operator,3.99,0.28,3.13
2024_3Q,Italy,Nigeria,MoneyGram,Money Transfer Operator,0.0,-0.36,-0.36
2024_3Q,Italy,Nigeria,MoneyGram,Money Transfer Operator,3.99,0.28,3.13
2024_3Q,Italy,Nigeria,MoneyGram,Money Transfer Operator,0.0,-0.36,-0.36
2024_3Q,Netherlands,Nigeria,MoneyGram,Money Transfer Operator,6.0,-0.49,3.8
2024_3Q,Netherlands,Nigeria,MoneyGram,Money Transfer Operator,3.99,0.28,3.13
2024_3Q,Netherlands,Nigeria,MoneyGram,Money Transfer Operator,0.0,-0.36,-0.36
2024_3Q,Netherlands,Nigeria,MoneyGram,Money Transfer Operator,3.99,0.28,3.13
2024_3Q,Netherlands,Nigeria,MoneyGram,Money Transfer Operator,0.0,-0.36,-0.36
2024_3Q,United States,Nigeria,MoneyGram,Money Transfer Operator,8.0,-0.32,3.68
2024_3Q,United States,Nigeria,MoneyGram,Money Transfer Operator,11.99,0.42,6.42
2024_3Q,United States,Nigeria,MoneyGram,Money Transfer Operator,9.99,-0.32,4.68
2024_3Q,United States,Nigeria,MoneyGram,Money Transfer Operator,4.99,0.42,2.92
2024_3Q,United States,Nigeria,MoneyGram,Money Transfer Operator,0.0,-0.32,-0.32
2024_3Q,South Africa,Kenya,MoneyGram,Money Transfer Operator,209.85,4.46,19.78
2024_3Q,South Africa,Kenya,MoneyGram,Money Transfer Operator,209.85,4.38,19.7
2024_3Q,South Africa,Nigeria,MoneyGram,Money Transfer Operator,209.85,2.46,17.78
2024_3Q,South Africa,Nigeria,MoneyGram,Money Transfer Operator,209.85,2.48,17.8
2024_3Q,South Africa,Tanzania,MoneyGram,Money Transfer Operator,209.85,3.2,18.52
2024_3Q,South Africa,Tanzania,MoneyGram,Money Transfer Operator,209.85,3.2,18.52
2024_3Q,Germany,Ghana,Remitly,Money Transfer Operator,0.99,1.07,1.78
2024_3Q,Germany,Ghana,Remitly,Money Transfer Operator,0.99,1.07,1.78
2024_3Q,Germany,Ghana,Remitly,Money Transfer Operator,0.99,1.07,1.78
2024_3Q,Germany,Ghana,Remitly,Money Transfer Operator,0.99,1.07,1.78
2024_3Q,Germany,Ghana,Remitly,Money Transfer Operator,0.99,1.07,1.78
2024_3Q,Germany,Ghana,Remitly,Money Transfer Operator,0.99,1.07,1.78
2024_3Q,Germany,Ghana,Remitly,Money Transfer Operator,0.99,1.07,1.78
2024_3Q,Spain,Nigeria,Remitly,Money Transfer Operator,0.0,0.77,0.77
2024_3Q,Spain,Nigeria,Remitly,Money Transfer Operator,0.0,0.77,0.77
2024_3Q,France,Senegal,Remitly,Money Transfer Operator,5.99,1.38,5.66
2024_3Q,France,Senegal,Remitly,Money Transfer Operator,5.99,1.38,5.66
2024_3Q,France,Senegal,Remitly,Money Transfer Operator,5.99,1.38,5.66
2024_3Q,France,Senegal,Remitly,Money Transfer Operator,5.99,1.38,5.66
2024_3Q,France,Senegal,Remitly,Money Transfer Operator,5.99,1.38,5.66
2024_3Q,France,Senegal,Remitly,Money Transfer Operator,5.99,1.38,5.66
2024_3Q,United Kingdom,Ethiopia,Remitly,Money Transfer Operator,2.99,4.95,7.44
2024_3Q,United Kingdom,Ethiopia,Remitly,Money Transfer Operator,2.99,4.95,7.44
2024_3Q,United Kingdom,Ethiopia,Remitly,Money Transfer Operator,3.99,4.95,8.28
2024_3Q,United Kingdom,Ethiopia,Remitly,Money Transfer Operator,3.99,4.95,8.28
2024_3Q,United Kingdom,Ethiopia,Remitly,Money Transfer Operator,3.99,4.95,8.28
2024_3Q,United Kingdom,Ethiopia,Remitly,Money Transfer Operator,3.99,4.95,8.28
2024_3Q,United Kingdom,Ghana,Remitly,Money Transfer Operator,0.0,1.35,1.35
2024_3Q,United Kingdom,Ghana,Remitly,Money Transfer Operator,0.0,1.35,1.35
2024_3Q,United Kingdom,Ghana,Remitly,Money Transfer Operator,0.0,1.35,1.35
2024_3Q,United Kingdom,Ghana,Remitly,Money Transfer Operator,0.0,1.6,1.6
2024_3Q,United Kingdom,Ghana,Remitly,Money Transfer Operator,0.0,1.6,1.6
2024_3Q,United Kingdom,Ghana,Remitly,Money Transfer Operator,0.0,1.6,1.6
2024_3Q,United Kingdom,Ghana,Remitly,Money Transfer Operator,0.0,1.6,1.6
2024_3Q,United Kingdom,Ghana,Remitly,Money Transfer Operator,0.0,1.6,1.6
2024_3Q,United Kingdom,Ghana,Remitly,Money Transfer Operator,0.0,1.6,1.6
2024_3Q,United Kingdom,Kenya,Remitly,Money Transfer Operator,0.0,1.9,1.9
2024_3Q,United Kingdom,Kenya,Remitly,Money Transfer Operator,0.0,1.9,1.9
2024_3Q,United Kingdom,Kenya,Remitly,Money Transfer Operator,0.0,2.4,2.4
2024_3Q,United Kingdom,Kenya,Remitly,Money Transfer Operator,0.0,2.4,2.4
2024_3Q,United Kingdom,Kenya,Remitly,Money Transfer Operator,0.0,2.4,2.4
2024_3Q,United Kingdom,Kenya,Remitly,Money Transfer Operator,0.0,2.4,2.4
2024_3Q,United Kingdom,Rwanda,Remitly,Money Transfer Operator,2.99,2.63,5.12
2024_3Q,United Kingdom,Rwanda,Remitly,Money Transfer Operator,2.99,2.63,5.12
2024_3Q,United Kingdom,Rwanda,Remitly,Money Transfer Operator,1.99,2.63,4.29
2024_3Q,United Kingdom,Rwanda,Remitly,Money Transfer Operator,1.99,2.63,4.29
2024_3Q,United Kingdom,Rwanda,Remitly,Money Transfer Operator,1.99,2.63,4.29
2024_3Q,United Kingdom,Rwanda,Remitly,Money Transfer Operator,1.99,2.63,4.29
2024_3Q,United Kingdom,Tanzania,Remitly,Money Transfer Operator,0.0,-0.09,-0.09
2024_3Q,United Kingdom,Tanzania,Remitly,Money Transfer Operator,0.0,-0.09,-0.09
2024_3Q,United Kingdom,Tanzania,Remitly,Money Transfer Operator,0.0,-0.09,-0.09
2024_3Q,United Kingdom,Tanzania,Remitly,Money Transfer Operator,0.0,-0.09,-0.09
2024_3Q,United Kingdom,Tanzania,Remitly,Money Transfer Operator,0.0,-0.09,-0.09
2024_3Q,United Kingdom,Tanzania,Remitly,Money Transfer Operator,0.0,-0.09,-0.09
2024_3Q,United Kingdom,Uganda,Remitly,Money Transfer Operator,0.99,3.6,4.43
2024_3Q,United Kingdom,Uganda,Remitly,Money Transfer Operator,0.99,3.6,4.43
2024_3Q,United Kingdom,Uganda,Remitly,Money Transfer Operator,0.99,3.6,4.43
2024_3Q,United Kingdom,Uganda,Remitly,Money Transfer Operator,0.99,3.6,4.43
2024_3Q,United Kingdom,Uganda,Remitly,Money Transfer Operator,0.99,3.6,4.43
2024_3Q,United Kingdom,Uganda,Remitly,Money Transfer Operator,0.99,3.6,4.43
2024_3Q,United Kingdom,Uganda,Remitly,Money Transfer Operator,0.99,3.6,4.43
2024_3Q,United Kingdom,Uganda,Remitly,Money Transfer Operator,0.99,3.6,4.43
2024_3Q,United Kingdom,Uganda,Remitly,Money Transfer Operator,0.99,3.6,4.43
2024_3Q,United Kingdom,South Africa,Remitly,Money Transfer Operator,4.99,1.25,5.41
2024_3Q,United Kingdom,South Africa,Remitly,Money Transfer Operator,0.99,1.25,2.08
2024_3Q,United Kingdom,South Africa,Remitly,Money Transfer Operator,4.99,1.55,5.71
2024_3Q,United Kingdom,South Africa,Remitly,Money Transfer Operator,0.99,1.55,2.38
2024_3Q,United Kingdom,South Africa,Remitly,Money Transfer Operator,4.99,1.55,5.71
2024_3Q,United Kingdom,South Africa,Remitly,Money Transfer Operator,0.99,1.55,2.38
2024_3Q,Italy,Nigeria,Remitly,Money Transfer Operator,0.0,0.83,0.83
2024_3Q,Italy,Nigeria,Remitly,Money Transfer Operator,0.0,0.83,0.83
2024_3Q,Italy,Nigeria,Remitly,Money Transfer Operator,0.0,0.83,0.83
2024_3Q,Italy,Nigeria,Remitly,Money Transfer Operator,0.0,0.83,0.83
2024_3Q,Netherlands,Nigeria,Remitly,Money Transfer Operator,0.0,0.84,0.84
2024_3Q,Netherlands,Nigeria,Remitly,Money Transfer Operator,0.0,0.84,0.84
2024_3Q,Netherlands,Nigeria,Remitly,Money Transfer Operator,0.0,0.84,0.84
2024_3Q,South Africa,Nigeria,Mama Money,Money Transfer Operator,50.0,2.11,5.76
2024_3Q,South Africa,Nigeria,Mama Money,Money Transfer Operator,68.5,9.68,14.68
2024_3Q,South Africa,Nigeria,Mama Money,Money Transfer Operator,68.5,9.68,14.68
2024_3Q,United Kingdom,Ghana,CashMinute,Money Transfer Operator,0.0,3.89,3.89
2024_3Q,Belgium,"Congo, Dem. Rep.",Western Union,Money Transfer Operator,3.99,9.82,12.67
2024_3Q,Belgium,"Congo, Dem. Rep.",Western Union,Money Transfer Operator,3.99,9.82,12.67
2024_3Q,Germany,Ghana,Western Union,Money Transfer Operator,8.4,9.91,15.91
2024_3Q,Netherlands,Ghana,MoneyGram,Money Transfer Operator,6.0,3.8,8.09
2024_3Q,Netherlands,Ghana,Western Union,Money Transfer Operator,11.0,8.73,16.59
2024_3Q,Netherlands,Ghana,Western Union,Money Transfer Operator,0.0,2.81,2.81
2024_3Q,Canada,Ghana,MoneyGram,Money Transfer Operator,7.0,5.06,8.56
2024_3Q,Canada,Ghana,MoneyGram,Money Transfer Operator,5.0,3.82,6.32
2024_3Q,Canada,Kenya,MoneyGram,Money Transfer Operator,7.0,6.52,10.02
2024_3Q,Canada,Kenya,WorldRemit,Money Transfer Operator,0.0,4.34,4.34
2024_3Q,Canada,Kenya,WorldRemit,Money Transfer Operator,0.0,4.34,4.34
2024_3Q,United States,Ghana,Western Union,Money Transfer Operator,4.99,5.54,8.04
